# dataset B: 12440 rows, 3063 chemical families. data/datasetB_featurized.npz rows (Tc>0 subset of data/supercon_stanev.csv); family = `groups` field.
# fold_deterministic = GroupKFold(5) (no shuffle, published protocol); fold_seedS = GroupKFold(5, shuffle=True,
#   random_state=S); random_fold_seedS = KFold(5, shuffle=True, random_state=S). scikit-learn 1.7.2,
#   pandas 2.3.2, numpy 2.3.3. Generated by code/v2/make_splits.py.
# GroupKFold breaks size ties by the ORDER of the integer family codes (pandas.factorize order of first
#   appearance), so the fold assignment depends on the code order, not only on the family partition.
#   These indices, not just the procedure, are the reference. Read with pandas.read_csv(..., comment='#').
row_index,family_id,family_key,fold_deterministic,fold_seed0,fold_seed1,fold_seed2,fold_seed3,fold_seed4,random_fold_seed0,random_fold_seed1,random_fold_seed2,random_fold_seed3,random_fold_seed4,fold_deterministic_v1_prefilter_codes
9708,2106,Cr|Os,2,1,1,2,2,1,0,4,3,1,4,4
9709,2105,As|Co|Fe|Li,1,4,1,0,2,3,4,0,3,4,3,3
9710,64,Ba|Cu|O|Y|Zn,1,1,2,4,3,2,4,2,2,1,3,1
9711,542,Bi|Cu|La|O|Sr,1,3,4,1,2,1,1,2,3,4,1,2
9712,1821,Ir|Th,0,3,3,4,0,4,2,1,1,2,0,3
9713,79,Fe|Se|Te,4,3,3,0,1,3,2,0,0,1,3,0
9714,4,Bi|F|Nd|O|Pb|S,1,1,0,0,2,3,2,4,1,1,4,3
9715,282,B|Cu|Mg,2,4,0,1,4,1,0,1,4,1,0,0
9716,383,Al|Nb|Sn,3,2,0,2,4,4,0,2,4,3,0,0
9717,1,Ba|Ca|Cu|La|O,0,0,1,3,2,4,2,3,0,4,2,0
9718,606,Al|Sb|V,3,4,4,1,2,4,1,0,1,2,3,1
9719,84,H|Pd,0,4,3,0,4,4,3,4,1,4,4,2
9720,2267,B|C|Co|Er|Ni,4,1,4,3,3,1,1,2,4,4,4,3
9721,1402,Al|Ga|Pd|U,4,3,2,4,0,4,3,3,3,1,2,0
9722,586,Bi|Ca|Cu|Ga|O|Pb|Sr,2,4,0,0,0,4,3,2,0,3,4,0
9723,1564,Ca|Cu|La|O|Sr|Tl,1,1,0,2,4,3,0,0,4,1,0,2
9724,878,Ba|Cu|Ho|O,0,0,4,4,4,0,4,2,4,2,2,1
9725,817,Ce|Cu|Gd|O|Sm,1,1,0,4,3,4,1,2,0,3,1,2
9726,2566,La|Rh,4,1,4,3,3,3,4,2,0,2,1,1
9727,74,Ba|Cu|La|O|Y,2,3,3,3,3,1,0,3,4,2,4,2
9728,1276,Na|O|W,2,0,2,4,4,4,1,1,0,0,1,1
9729,820,B|C|Si,0,1,1,2,1,4,0,1,0,0,3,3
9730,478,Ba|Ca|Cu|Gd|Mo|O,2,1,2,3,1,4,4,0,2,3,4,0
9731,336,Ba|Cu|O|Pr|Sm,3,3,2,0,3,2,4,4,3,2,1,1
9732,2401,Ge|Rh,2,0,2,3,1,0,3,0,2,3,2,2
9733,2770,I,1,0,4,4,3,3,4,4,4,2,0,0
9734,407,Ca|Cu|Fe|Hg|O|Sr|Y,2,4,2,2,0,3,1,0,4,1,1,4
9735,728,C|Th|Y,4,0,4,1,4,1,4,4,2,2,1,4
9736,478,Ba|Ca|Cu|Gd|Mo|O,2,1,2,3,1,4,2,2,0,0,2,0
9737,2771,Ce|Cu|Eu|O|Sr,2,1,3,2,0,2,3,0,4,1,4,1
9738,74,Ba|Cu|La|O|Y,2,3,3,3,3,1,4,2,4,0,3,2
9739,0,As|Ba|Fe|K,0,4,2,3,0,4,0,3,0,0,0,1
9740,1,Ba|Ca|Cu|La|O,0,0,1,3,2,4,1,1,3,0,2,0
9741,1844,Fe|Rb|Se,1,4,4,4,2,0,3,3,3,1,0,3
9742,64,Ba|Cu|O|Y|Zn,1,1,2,4,3,2,4,0,0,4,2,1
9743,431,Sn|V,0,3,4,0,3,0,2,3,4,3,0,1
9744,298,As|Fe|H|O|P|Sm,3,0,2,4,1,2,4,0,2,3,0,4
9745,684,Ba|Ca|Cu|Hg|O,0,1,4,0,4,3,0,3,2,2,0,4
9746,2293,Cu|O|Y|Zn,4,0,1,4,4,0,1,1,0,1,1,4
9747,68,Bi|Sn,2,3,2,0,3,1,0,0,3,1,3,1
9748,2772,Bi|Sr,3,2,1,2,0,2,0,1,1,1,0,2
9749,39,B|Er|Gd|Rh,2,1,2,2,3,2,3,4,3,4,3,3
9750,2773,Co|Ga|Ni|Pu,4,1,2,4,3,2,1,0,3,1,1,3
9751,1213,Cu|Mo|O|Sr|Y,3,2,2,3,1,3,0,2,0,1,3,0
9752,2774,Os|Y,0,0,2,3,0,0,2,1,3,4,1,4
9753,416,As|Ba|Co|Fe,3,2,2,4,2,1,4,3,2,0,4,3
9754,2421,Hf|N,1,1,2,4,0,2,0,0,0,3,2,3
9755,959,Mn|Ni|U,4,3,0,3,2,4,1,0,3,0,0,3
9756,2683,Ge|La|Pd|Sn,1,1,0,1,1,2,2,3,4,1,1,3
9757,417,Ca|Cu|O|Sr|Tl,2,3,4,2,3,0,0,2,1,1,4,4
9758,774,Ca|Cu|O|Pr|Sr|Tl,3,4,0,4,3,0,2,3,2,4,3,0
9759,1717,B|C|La|Nd|Pt,2,0,4,4,4,4,3,4,3,0,1,3
9760,1628,B|C|Ni|Tb|Y,2,0,1,3,4,2,0,2,2,1,2,1
9761,2419,Al|Re,4,1,4,3,3,0,1,3,0,1,0,2
9762,2775,Cu|Ho|Mo|O|Sr,1,4,2,0,1,3,2,2,4,4,4,0
9763,2776,La|S|Y,2,2,3,3,0,1,2,1,2,3,4,1
9764,470,Hf|Rh,1,4,1,2,4,4,0,4,2,0,0,2
9765,455,Ba|Cu|O|Tl,1,1,3,2,4,3,0,3,0,4,2,2
9766,31,Ba|Cu|O|Pr|Sr|Y,0,2,3,4,1,0,2,4,3,3,4,2
9767,383,Al|Nb|Sn,3,2,0,2,4,4,0,4,1,1,0,0
9768,476,Ba|Cu|Ga|O|Y,0,1,1,0,4,0,4,0,0,4,1,1
9769,1033,As|Fe|O|Pr|Sb|Sr,2,4,4,4,4,1,2,1,1,0,1,1
9770,290,Ba|Ca|Cu|La|O|Y,2,0,4,0,1,2,0,0,4,2,4,1
9771,735,B|Mo|P,1,2,1,0,2,1,2,2,1,1,2,1
9772,240,As|Ba|Co|Fe|K,1,2,4,0,0,4,2,3,1,4,1,1
9773,236,Ba|Cu|O|Tm,4,3,1,0,0,1,0,4,3,4,3,3
9774,739,Ca|Cu|O|Pb|Sr|Y,1,4,3,0,4,2,4,1,1,2,2,3
9775,587,Ba|Cu|Hg|O|Re,2,0,1,1,3,2,0,4,0,1,3,0
9776,2777,B|Lu|Ru|Th,3,0,2,1,0,0,4,2,4,0,4,2
9777,1538,Os|Re|Y,3,0,4,3,1,4,3,1,1,0,1,1
9778,216,Cu|La|O|Sr,4,4,1,1,0,1,0,3,4,2,0,4
9779,555,Ba|Cu|La|Ni|O,0,4,1,3,3,1,3,1,4,4,1,4
9780,216,Cu|La|O|Sr,4,4,1,1,0,1,0,0,0,4,1,4
9781,1712,Br|Ca|Cl|Cu|Na|O,2,0,4,3,4,4,4,4,1,4,0,0
9782,2778,B|Ir|Mo,4,3,1,4,4,3,3,2,0,3,2,3
9783,1710,As|Ca|F|Fe|Rh,0,2,2,2,0,2,0,2,2,2,2,4
9784,428,Ba|Cu|O|Sr|Yb,1,4,0,4,3,2,4,0,2,0,3,4
9785,1805,Sc|V,4,4,2,2,3,3,2,2,4,2,3,1
9786,1402,Al|Ga|Pd|U,4,3,2,4,0,4,4,4,1,3,3,0
9787,1385,Nb|Si|Sn,1,1,0,4,4,4,0,4,2,2,1,4
9788,74,Ba|Cu|La|O|Y,2,3,3,3,3,1,3,3,2,4,4,2
9789,1808,O|Ti,0,0,2,4,0,3,1,1,0,0,2,0
9790,167,Ir|Lu|Sc|Si,0,3,2,4,4,3,4,4,1,1,0,2
9791,71,Ba|Cu|Li|O|Y,4,2,4,1,4,0,4,3,2,3,0,3
9792,889,As|Ca|Fe|O|Sr|V,3,2,4,4,3,0,1,0,4,4,3,3
9793,1485,La|Sm,0,0,4,0,4,0,0,0,3,0,4,4
9794,1279,Ba|Cu|Nd|O|S,0,2,2,2,2,0,1,3,2,3,1,4
9795,356,Mo|Re,4,3,4,1,0,0,4,1,4,4,1,4
9796,52,Ca|Cu|O|P|Sr|Y,0,1,4,2,4,0,0,0,1,1,3,1
9797,1252,Cu|Gd|Ir|O|Ru|Sr,2,3,2,2,4,0,4,0,1,0,4,0
9798,595,Cu|Ir|S|Zn,2,4,3,0,3,2,3,2,3,2,4,1
9799,665,Ba|Ca|Cu|Gd|La|O,4,1,4,1,3,0,0,0,3,3,4,2
9800,1061,Ba|Ca|Cu|La|O|Pr,0,0,4,1,0,1,4,3,3,4,4,4
9801,1061,Ba|Ca|Cu|La|O|Pr,0,0,4,1,0,1,0,4,0,2,1,4
9802,86,Ba|Cu|O|Y,4,4,4,2,0,4,3,3,1,0,4,4
9803,569,B|C|Ni|Pd|Y,0,0,1,4,4,4,4,4,4,2,3,1
9804,2028,As|Ba|Ni|P,4,0,3,4,4,2,4,3,3,4,0,1
9805,211,Mo|U,1,2,2,1,0,3,2,2,3,3,0,0
9806,478,Ba|Ca|Cu|Gd|Mo|O,2,1,2,3,1,4,0,0,0,1,0,0
9807,671,Ge|Mo,3,4,0,0,1,1,1,2,3,0,4,1
9808,59,Bi|Ca|Cu|O|Sr,2,1,2,3,0,3,1,4,4,2,0,2
9809,1890,Bi|Pt,3,3,4,0,0,3,4,1,0,1,2,0
9810,176,B|C|Mo|Zr,4,4,2,1,4,4,2,3,4,1,3,4
9811,2688,C|K|Tl,1,2,0,0,4,0,3,4,1,1,1,3
9812,487,Ba|Cu|Eu|O,3,1,0,1,2,0,1,0,3,0,3,2
9813,2779,Cr|Fe|U,0,3,1,1,4,2,2,2,3,1,4,4
9814,2780,O|V|Zr,2,1,4,0,4,3,0,4,3,0,1,1
9815,1056,Ge|In|Sn|Te,2,1,3,1,3,0,2,1,0,3,4,4
9816,1459,Cl|K|N|Zr,1,3,1,1,0,4,0,3,2,3,0,3
9817,1406,Sn|Te,4,3,2,4,0,4,3,3,0,1,3,0
9818,1247,La|Rh|Si,0,4,1,1,3,4,4,1,4,1,1,1
9819,74,Ba|Cu|La|O|Y,2,3,3,3,3,1,3,4,4,2,4,2
9820,2781,N|Ni|Zn,1,4,0,3,3,3,4,3,3,4,2,0
9821,12,Ba|Ca|Cu|O|Y,3,3,3,3,4,4,3,2,4,2,4,3
9822,356,Mo|Re,4,3,4,1,0,0,4,2,2,4,2,4
9823,358,N|Nb,1,3,3,2,3,1,3,4,2,0,0,1
9824,1137,Ca|Cl|Cu|Na|O,2,2,4,3,3,0,3,4,0,4,4,1
9825,104,B|Mg|Zn,2,0,2,2,4,1,1,4,2,1,3,1
9826,237,B|C|Ni|Sc|Y,0,4,3,1,3,2,3,1,2,3,1,1
9827,1210,Bi|Ce|F|Nd|O|S,4,2,0,3,1,2,3,0,1,4,0,4
9828,1675,C|Cs|Na|Rb,4,1,1,4,0,2,0,2,2,2,4,4
9829,1844,Fe|Rb|Se,1,4,4,4,2,0,4,3,0,2,1,3
9830,2782,Ba,2,4,0,1,4,0,4,4,0,1,2,1
9831,1195,Ba|Ca|Cu|F|O,4,2,2,3,2,3,0,3,4,2,2,3
9832,59,Bi|Ca|Cu|O|Sr,2,1,2,3,0,3,0,4,1,4,1,2
9833,351,Ba|Cu|Hg|O,0,1,0,3,3,4,4,1,2,4,3,2
9834,826,Pd|Ti,1,0,3,0,4,1,0,3,2,4,2,1
9835,650,Fe|S|Te,4,4,1,4,3,3,2,3,3,4,1,4
9836,655,Cu|La|O|Ru|Sr,2,1,1,0,4,3,1,0,4,2,3,4
9837,669,Cu|Se|Ti,1,3,2,3,1,1,4,4,2,3,2,1
9838,2335,Hf|V|Y,4,4,4,0,1,2,0,1,0,1,2,0
9839,1091,As|Nb|Sn,0,2,2,3,2,1,0,1,0,2,3,1
9840,1953,Ga|Y,4,0,2,3,4,1,0,1,0,1,0,2
9841,670,Nb|S,1,1,1,4,2,2,1,1,3,2,0,1
9842,276,Ca|Cu|O|Sr,0,0,3,4,4,0,4,3,0,2,4,0
9843,2561,Cd|Sn,4,3,4,1,4,2,3,3,3,0,1,4
9844,1863,Ce|Ge|Ni,0,4,2,0,2,0,2,0,4,2,1,4
9845,136,Nb|Zr,0,4,3,4,3,1,4,1,4,4,1,1
9846,291,Ba|Ca|Cu|Hg|O|Tl,4,4,0,1,4,4,1,4,3,2,0,3
9847,1242,Bi|Cu|Mo|O|Pb|Sr|Y,2,1,3,0,2,4,3,0,4,1,2,0
9848,1867,As|F|Fe|Mn|Nd|O,0,1,3,3,3,2,2,0,2,3,1,0
9849,1762,As|Ca|Fe|La,1,0,4,2,4,3,2,3,4,0,1,4
9850,2783,Ce|Co|Ir|Si,2,4,2,1,2,3,0,3,0,3,0,1
9851,822,Ba|C|Ca|Cu|O,0,1,4,4,0,3,1,3,4,1,0,2
9852,2784,Na|S|Sn|Ta,3,2,4,0,2,0,3,1,0,2,3,2
9853,1383,B|C|Dy|Lu|Ni,3,3,4,2,3,3,4,3,2,0,3,0
9854,12,Ba|Ca|Cu|O|Y,3,3,3,3,4,4,3,3,0,4,1,3
9855,1318,Ir|Re,3,0,2,4,2,0,2,2,4,3,4,4
9856,2785,Pr|Ru|Sb,4,3,0,2,0,2,3,0,1,2,0,3
9857,36,Bi|Ca|Cu|O|Sr|Y,4,2,4,1,1,0,3,4,3,4,3,4
9858,243,Cu|O|Re|Sr|Y,0,3,4,1,2,4,0,1,0,4,3,3
9859,1332,Bi|Ca|Cu|O|Sr|Tm,0,0,4,1,3,1,1,4,3,4,0,1
9860,1,Ba|Ca|Cu|La|O,0,0,1,3,2,4,0,4,0,0,4,0
9861,1210,Bi|Ce|F|Nd|O|S,4,2,0,3,1,2,3,2,2,3,3,4
9862,1464,Cl|Hf|N|Na,4,1,3,2,1,4,3,2,1,3,3,2
9863,64,Ba|Cu|O|Y|Zn,1,1,2,4,3,2,3,4,2,4,1,1
9864,586,Bi|Ca|Cu|Ga|O|Pb|Sr,2,4,0,0,0,4,4,0,0,0,0,0
9865,12,Ba|Ca|Cu|O|Y,3,3,3,3,4,4,1,1,1,0,1,3
9866,124,B|Er|Ho|Rh,1,0,1,4,0,2,3,3,4,0,2,0
9867,417,Ca|Cu|O|Sr|Tl,2,3,4,2,3,0,3,2,3,1,1,4
9868,152,Ba|Cu|O|Sr|Y,2,2,4,0,3,2,2,1,1,4,4,0
9869,890,Hf|Ta|V,1,0,3,4,0,1,2,1,1,1,2,0
9870,697,Ga|Ge|V,0,3,1,3,0,4,3,0,0,2,1,4
9871,2093,Ce|Ge|Pr|Pt,1,3,2,2,2,3,4,2,2,0,1,0
9872,58,Co|H|Na|O,1,1,0,1,1,1,0,2,2,0,4,3
9873,2216,Bi|Co|O|S,1,0,4,3,3,3,4,0,4,2,2,2
9874,146,Ba|Cu|Er|O,0,4,2,1,2,2,2,1,4,0,0,0
9875,387,Bi|Ce|F|O|S,4,4,3,2,2,4,0,1,1,1,0,3
9876,273,Bi|Cu|La|O|Pb|Sr,4,4,0,0,0,1,1,2,1,4,4,2
9877,1825,Os|Rh,2,0,1,3,4,3,4,0,3,2,3,2
9878,679,Cu|Ga|La|O|Sr,3,3,0,3,2,3,0,3,3,3,1,3
9879,1297,As|Fe|Ir|La|O,4,4,1,2,0,1,3,1,2,1,3,3
9880,12,Ba|Ca|Cu|O|Y,3,3,3,3,4,4,2,1,4,0,2,3
9881,1306,Ti|Zr,0,4,4,3,3,3,4,4,3,4,0,2
9882,996,Ba|Ga|Ge,3,1,1,1,4,3,4,1,3,0,1,1
9883,655,Cu|La|O|Ru|Sr,2,1,1,0,4,3,3,0,1,3,2,4
9884,349,Co|Ga|V,4,0,0,1,1,3,3,3,3,0,3,1
9885,1404,Nb|Rh|Ta,2,3,0,0,1,0,0,2,1,4,2,3
9886,1769,Mo|Se|Te,4,4,3,4,1,2,4,0,1,1,4,2
9887,2786,B|Nb|Sc,2,1,2,2,0,1,2,3,2,4,2,4
9888,2787,Ce|Ge|Ir,1,4,4,0,0,2,2,1,3,1,1,0
9889,2788,Al|Si|Sr,0,0,4,3,2,2,2,2,2,1,4,0
9890,694,Ba|Cu|Gd|O|Pr,4,4,3,2,3,0,3,1,2,2,1,2
9891,817,Ce|Cu|Gd|O|Sm,1,1,0,4,3,4,1,2,2,3,4,2
9892,1056,Ge|In|Sn|Te,2,1,3,1,3,0,1,4,0,1,3,4
9893,49,Ba|Cu|La|O,3,0,2,4,3,0,4,4,2,1,3,3
9894,114,Cu|O|Sr|Y,4,3,4,2,2,3,0,0,0,3,3,4
9895,473,Ba|Ca|Cu|O|Sr|Yb,2,2,0,1,4,2,0,3,3,1,0,2
9896,1238,Ti|V|Zr,4,0,0,4,3,1,3,3,2,0,4,4
9897,801,Ba|Ge,1,2,2,3,3,4,2,4,4,4,3,0
9898,43,Fe|K|Se,2,2,3,2,1,3,0,4,1,2,1,0
9899,274,Ca|Cu|La|Nd|O,2,4,2,4,4,3,3,1,4,3,2,4
9900,513,Ir|Y,4,2,2,2,1,1,2,0,3,2,3,4
9901,51,Cu|La|O|Sm|Sr,4,3,2,4,3,3,2,1,0,3,2,4
9902,1371,Ca|Cu|Ge|O|Sr|Y,4,0,3,2,3,1,1,3,4,3,2,0
9903,2789,P|Pt|Sr,2,4,2,0,3,2,3,3,2,2,0,0
9904,79,Fe|Se|Te,4,3,3,0,1,3,1,4,4,3,4,0
9905,840,Ba|Cu|Nd|O|Sr,2,1,1,1,2,2,3,1,1,4,1,3
9906,12,Ba|Ca|Cu|O|Y,3,3,3,3,4,4,4,2,2,4,0,3
9907,1029,Ce|La|Sn,3,2,3,4,3,0,3,3,1,3,3,3
9908,2458,Ir|Rh|Se,0,2,3,0,3,0,2,4,2,4,4,0
9909,440,Ba|Cu|Gd|O,2,1,0,3,0,2,1,0,4,2,4,4
9910,1453,Eu|La,4,2,1,2,2,2,0,2,1,4,1,0
9911,1234,La|Lu|Tb,4,2,0,4,1,2,1,0,0,1,2,2
9912,54,Nb|Ta,1,2,0,0,3,2,3,0,0,2,4,0
9913,420,Ce|Cu|Nd|O,0,3,2,4,2,0,1,0,4,3,4,0
9914,240,As|Ba|Co|Fe|K,1,2,4,0,0,4,3,1,3,1,4,1
9915,1453,Eu|La,4,2,1,2,2,2,3,3,0,2,0,0
9916,89,In|Pb|Sn|Te,1,2,1,2,3,2,3,0,4,1,4,1
9917,214,Ce|Ni|Pt|Si,4,2,4,4,3,1,3,1,3,1,0,4
9918,470,Hf|Rh,1,4,1,2,4,4,2,3,0,1,0,2
9919,153,Ba|Cu|Ni|O|Y,1,4,4,4,2,1,0,3,4,2,4,1
9920,2790,Br|Mo|Se,2,0,3,4,3,4,3,4,2,3,4,3
9921,1387,Cu|La|O|Sr|Tl,3,0,1,1,3,1,0,1,4,2,3,0
9922,276,Ca|Cu|O|Sr,0,0,3,4,4,0,4,3,2,2,4,0
9923,74,Ba|Cu|La|O|Y,2,3,3,3,3,1,2,2,3,0,4,2
9924,1291,Al|Nb|Ta,2,3,0,1,4,3,1,2,4,2,4,2
9925,1656,Gd|La,4,2,3,1,0,2,3,0,3,1,3,2
9926,74,Ba|Cu|La|O|Y,2,3,3,3,3,1,4,0,3,3,3,2
9927,209,Ni|V|Zr,0,4,2,0,0,1,4,3,2,3,1,4
9928,1310,Ir|Lu|Rh|Si,1,3,2,2,3,1,0,1,2,2,1,1
9929,694,Ba|Cu|Gd|O|Pr,4,4,3,2,3,0,2,2,0,0,2,2
9930,1845,Ir|Ti,4,1,4,3,3,0,3,4,2,2,0,1
9931,1014,Bi|Ce|Pb|Te,0,0,3,2,0,2,3,1,2,1,0,1
9932,350,Ba|Ca|Cu|La|Nd|O,2,4,3,4,0,4,1,2,1,2,2,1
9933,1152,Cu|F|Nd|O,1,4,2,2,3,0,3,1,2,0,1,2
9934,332,As|Fe|Ir|O|Sm,4,0,3,0,0,3,0,3,2,2,0,1
9935,476,Ba|Cu|Ga|O|Y,0,1,1,0,4,0,4,1,0,3,4,1
9936,2791,As|Ba|Fe|O|Sc,1,1,4,2,1,1,1,4,2,4,0,2
9937,2792,Ba|Cu|Ge|O|Sr|Y,0,1,0,0,3,2,0,1,2,1,1,1
9938,2097,C|Nb|Ta,3,3,0,3,4,0,3,0,2,1,0,2
9939,581,Ti|V,3,1,3,1,1,2,2,0,3,1,3,0
9940,2793,Ir|Si|Ti,4,3,2,0,3,4,0,1,0,2,4,2
9941,130,Be|Th|U,2,4,1,0,3,3,0,3,0,2,4,0
9942,694,Ba|Cu|Gd|O|Pr,4,4,3,2,3,0,2,1,4,4,1,2
9943,640,As|Ba|Fe|Na,4,4,2,3,1,0,3,1,1,4,3,1
9944,1584,As|Fe|Li|Ni,1,3,1,4,0,3,0,0,2,0,0,4
9945,513,Ir|Y,4,2,2,2,1,1,2,2,4,1,4,4
9946,650,Fe|S|Te,4,4,1,4,3,3,0,1,0,0,1,4
9947,0,As|Ba|Fe|K,0,4,2,3,0,4,2,4,0,3,3,1
9948,40,Au|Ga,0,0,0,2,1,0,4,4,4,1,3,1
9949,2794,Cs|O|Os,4,2,0,4,2,3,3,4,1,0,1,1
9950,392,C|Mo|Nb,0,1,3,4,0,0,2,0,3,2,2,1
9951,2762,As|Ca|Fe|H|La,1,1,3,0,4,2,0,1,1,4,1,2
9952,905,Cu|La|Nd|O,0,1,4,3,2,3,0,0,2,3,1,1
9953,42,Cu|La|O|Sr|Zn,1,2,4,4,3,1,2,4,3,1,2,1
9954,172,B|Nb,4,3,2,3,2,0,1,4,4,3,0,1
9955,655,Cu|La|O|Ru|Sr,2,1,1,0,4,3,1,0,0,3,1,4
9956,2098,O|Rh|Zr,4,3,2,1,3,0,1,3,0,4,1,0
9957,605,Ba|Cu|O|Pr|Sr|Yb,1,4,0,3,1,2,1,2,2,4,4,4
9958,817,Ce|Cu|Gd|O|Sm,1,1,0,4,3,4,2,3,0,3,0,2
9959,49,Ba|Cu|La|O,3,0,2,4,3,0,0,1,4,3,4,3
9960,286,Ba|Cu|O|Pr|Y,3,1,2,0,3,0,3,3,2,0,3,3
9961,1118,Ce|Cu|Nd|O|Zn,3,0,2,0,3,2,4,2,0,2,0,2
9962,252,Ce|Cu|La|O|Pr,0,0,4,3,3,0,0,2,3,4,2,3
9963,1229,As|F|Fe|La|O|Y,3,3,3,1,4,1,2,2,3,1,2,2
9964,463,As|Eu|Fe|K,3,0,3,0,1,2,1,1,1,4,1,4
9965,64,Ba|Cu|O|Y|Zn,1,1,2,4,3,2,4,2,0,0,0,1
9966,286,Ba|Cu|O|Pr|Y,3,1,2,0,3,0,2,3,4,0,1,3
9967,49,Ba|Cu|La|O,3,0,2,4,3,0,1,3,2,4,3,3
9968,1553,La|Pt|Si,4,1,3,0,2,3,0,1,0,0,1,2
9969,420,Ce|Cu|Nd|O,0,3,2,4,2,0,2,1,1,0,1,0
9970,769,Ba|Ca|Cu|Gd|O|Sr,4,3,3,1,2,1,1,0,3,1,2,4
9971,66,Ba|Ca|Cu|La|O|Sr,3,2,3,2,4,1,2,0,3,3,0,2
9972,684,Ba|Ca|Cu|Hg|O,0,1,4,0,4,3,2,2,1,0,3,4
9973,11,Ba|Cu|Nd|O,4,1,1,2,1,1,3,0,2,0,2,4
9974,2795,Pd|Sc|Sn,0,4,2,3,0,0,4,1,0,2,0,2
9975,1076,Pb|Sn,3,2,4,1,4,2,0,3,2,2,2,0
9976,2796,B|Ce|Y,3,0,3,3,2,4,1,2,0,3,2,4
9977,359,Cs|O|W,3,1,3,4,2,4,2,1,4,0,3,2
9978,1363,C|Si|Y,4,1,1,4,2,3,3,1,3,1,2,3
9979,1808,O|Ti,0,0,2,4,0,3,2,0,0,2,1,0
9980,2797,As|Ca|F|Fe|Pr,2,1,4,3,3,2,1,4,0,4,4,1
9981,36,Bi|Ca|Cu|O|Sr|Y,4,2,4,1,1,0,0,1,0,4,2,4
9982,816,As|F|Fe|La|O|P,4,4,0,1,2,2,3,1,4,2,3,0
9983,1943,Fe|Mn|Se,0,3,3,4,0,4,0,3,0,3,1,1
9984,287,Bi|Pb,3,2,1,1,1,3,4,3,0,2,1,1
9985,1266,B|C|Gd|Ni|Y,1,0,0,1,3,3,3,0,4,3,3,1
9986,675,Ba|Cu|O|Sm,0,0,0,2,2,0,2,0,2,1,2,0
9987,1521,F|O|W,0,2,4,1,1,1,4,4,2,1,4,4
9988,1939,Fe|Si|Y,1,2,4,2,3,4,4,3,0,0,4,0
9989,189,Rh|Zr,4,0,1,3,3,1,4,2,2,3,3,4
9990,1814,Ge|Pd|Pt|Y,0,3,1,4,2,2,1,2,2,0,3,2
9991,1607,Al|La|Tb,2,3,2,4,4,4,3,4,0,1,0,2
9992,89,In|Pb|Sn|Te,1,2,1,2,3,2,2,4,2,4,1,1
9993,2794,Cs|O|Os,4,2,0,4,2,3,4,1,2,1,0,1
9994,1301,Bi|La,4,0,1,4,0,3,4,3,2,3,2,2
9995,356,Mo|Re,4,3,4,1,0,0,0,0,2,4,0,4
9996,2798,V,0,3,1,2,0,0,3,4,3,4,0,3
9997,740,C|Mo|Si,2,2,3,2,3,1,1,0,0,4,0,1
9998,74,Ba|Cu|La|O|Y,2,3,3,3,3,1,2,4,3,2,0,2
9999,1691,Bi|Ca|Cu|O|Pr|Sr,2,1,2,2,0,4,0,3,2,2,0,0
10000,1564,Ca|Cu|La|O|Sr|Tl,1,1,0,2,4,3,4,3,0,2,3,2
10001,1217,B|Ir|Rh|Sc|Y,2,1,0,3,2,3,4,4,1,2,4,3
10002,826,Pd|Ti,1,0,3,0,4,1,1,2,4,4,4,1
10003,924,Ag|Al,2,0,0,3,3,1,3,3,1,3,4,0
10004,73,Bi|Rh,2,2,2,4,0,3,3,2,1,2,2,3
10005,90,As|Fe|H|La|O,2,3,1,3,4,0,2,0,0,3,4,2
10006,429,Cu|La|Ni|O|Sr,0,4,1,1,3,1,2,1,2,0,0,0
10007,202,Bi|Sb,0,0,2,1,0,3,2,0,3,1,0,4
10008,423,Nb|Pd,1,4,4,2,3,0,3,2,2,3,0,4
10009,344,As|Fe|Li,2,2,4,1,4,3,0,2,0,1,2,3
10010,341,Ce|Co|In|Sn,4,2,1,0,1,3,3,0,1,1,3,3
10011,39,B|Er|Gd|Rh,2,1,2,2,3,2,1,0,1,3,4,3
10012,22,Ba|Co|Cu|O|Y,3,0,2,2,0,4,0,4,2,0,2,3
10013,139,Al|B|Mg,1,1,3,4,1,1,4,1,1,1,3,1
10014,400,As|Fe|K|Sr,3,4,2,2,1,4,4,0,4,3,4,1
10015,2216,Bi|Co|O|S,1,0,4,3,3,3,0,1,2,3,1,2
10016,64,Ba|Cu|O|Y|Zn,1,1,2,4,3,2,3,4,2,1,4,1
10017,73,Bi|Rh,2,2,2,4,0,3,2,3,2,1,0,3
10018,173,Ba|Ge|Ni|P,1,1,1,1,0,4,2,2,0,1,4,0
10019,2022,B|Ce|La|N|Ni,3,4,1,2,3,2,3,3,0,3,1,2
10020,2244,Ba|Ca|Cu|O|S|Sr|Y,2,3,4,0,3,1,0,2,1,3,0,4
10021,1403,Si|Sn|V,3,1,1,2,0,3,1,0,0,4,3,4
10022,1221,C|Mo|Zr,0,4,1,2,2,1,0,4,0,3,1,1
10023,2452,La|Pd|Sb,2,0,1,4,4,0,1,1,3,3,1,3
10024,2626,Cu|Gd|O|Ru|Sn|Sr,3,3,4,1,1,1,0,0,4,2,1,3
10025,218,C|Mo|Ta,1,3,0,0,3,0,1,0,2,4,4,0
