# dataset A: 21263 rows, 3365 chemical families. data/train.csv rows; family = tc_pipeline.chemical_families(data/unique_m.csv).
# fold_deterministic = GroupKFold(5) (no shuffle, published protocol); fold_seedS = GroupKFold(5, shuffle=True,
#   random_state=S); random_fold_seedS = KFold(5, shuffle=True, random_state=S). scikit-learn 1.7.2,
#   pandas 2.3.2, numpy 2.3.3. Generated by code/v2/make_splits.py.
# GroupKFold breaks size ties by the ORDER of the integer family codes (pandas.factorize order of first
#   appearance), so the fold assignment depends on the code order, not only on the family partition.
#   These indices, not just the procedure, are the reference. Read with pandas.read_csv(..., comment='#').
row_index,family_id,family_key,fold_deterministic,fold_seed0,fold_seed1,fold_seed2,fold_seed3,fold_seed4,random_fold_seed0,random_fold_seed1,random_fold_seed2,random_fold_seed3,random_fold_seed4
16909,1406,Au|Te,2,3,2,4,0,4,0,3,3,4,0
16910,1406,Au|Te,2,3,2,4,0,4,2,3,2,3,3
16911,1282,Bi|Sn,3,0,0,3,2,1,0,2,2,1,4
16912,1282,Bi|Sn,3,0,0,3,2,1,3,4,0,3,1
16913,1282,Bi|Sn,3,0,0,3,2,1,3,1,3,1,3
16914,1282,Bi|Sn,3,0,0,3,2,1,3,2,1,4,3
16915,1282,Bi|Sn,3,0,0,3,2,1,0,3,2,1,3
16916,1282,Bi|Sn,3,0,0,3,2,1,3,3,4,2,1
16917,1282,Bi|Sn,3,0,0,3,2,1,3,3,0,2,3
16918,1282,Bi|Sn,3,0,0,3,2,1,0,3,4,1,0
16919,1916,Sb|Sn,2,2,0,0,1,2,2,3,3,1,0
16920,1916,Sb|Sn,2,2,0,0,1,2,2,1,4,1,0
16921,1916,Sb|Sn,2,2,0,0,1,2,4,1,2,3,3
16922,1916,Sb|Sn,2,2,0,0,1,2,0,2,1,1,0
16923,982,Ga,0,0,2,1,2,3,2,1,2,0,1
16924,1281,Ga|Sb,1,0,0,0,0,4,2,2,3,4,2
16925,1281,Ga|Sb,1,0,0,0,0,4,2,4,3,4,4
16926,2354,Bi,3,3,3,4,1,3,2,4,4,3,4
16927,2600,Bi|Sb,3,2,3,3,1,2,0,0,1,3,1
16928,2600,Bi|Sb,3,2,3,3,1,2,0,1,3,0,2
16929,2600,Bi|Sb,3,2,3,3,1,2,0,3,3,2,2
16930,1858,Pb|Tl,4,3,0,3,4,2,0,2,0,4,0
16931,1858,Pb|Tl,4,3,0,3,4,2,3,1,1,4,2
16932,1486,Bi|Tl,3,2,4,2,4,2,1,2,4,4,4
16933,378,Ba|C|Ca|Cu|O,2,3,4,2,1,4,0,0,3,3,4
16934,378,Ba|C|Ca|Cu|O,2,3,4,2,1,4,0,2,3,0,4
16935,378,Ba|C|Ca|Cu|O,2,3,4,2,1,4,0,2,2,0,4
16936,378,Ba|C|Ca|Cu|O,2,3,4,2,1,4,1,2,1,3,1
16937,378,Ba|C|Ca|Cu|O,2,3,4,2,1,4,2,2,2,3,2
16938,378,Ba|C|Ca|Cu|O,2,3,4,2,1,4,1,3,0,0,1
16939,378,Ba|C|Ca|Cu|O,2,3,4,2,1,4,3,2,2,2,2
16940,351,Ba|Ca|Cu|O,4,0,0,3,3,4,2,2,4,4,3
16941,1019,C,3,3,4,3,4,0,2,1,1,1,0
16942,2601,B|Mg|Nb,2,0,2,2,1,4,1,0,1,3,1
16943,2601,B|Mg|Nb,2,0,2,2,1,4,2,0,0,1,1
16944,1001,Ce|Rh|Si,0,2,1,4,2,3,2,3,0,4,2
16945,2602,Hf,4,2,2,1,1,2,3,0,1,0,3
16946,1943,Ti|Zr,4,2,0,4,1,4,1,4,0,4,3
16947,529,Cu|Nb|O|Sr|Y,2,1,2,0,0,4,4,4,0,3,3
16948,1083,Al|B|Mg,4,1,2,1,0,4,0,3,3,2,4
16949,1083,Al|B|Mg,4,1,2,1,0,4,3,2,1,1,1
16950,989,B|C|Mg,0,0,4,4,2,0,0,3,4,1,0
16951,989,B|C|Mg,0,0,4,4,2,0,3,0,1,2,1
16952,989,B|C|Mg,0,0,4,4,2,0,3,1,4,2,1
16953,449,C|Yb,3,4,3,4,3,0,4,2,3,0,1
16954,1144,Nb|Sn,4,4,1,2,2,3,1,4,1,4,2
16955,971,Sn,0,0,4,3,0,1,3,2,2,4,1
16956,118,Ce|Cu|O|Pr,3,0,4,2,3,3,1,1,4,0,0
16957,118,Ce|Cu|O|Pr,3,0,4,2,3,3,4,0,2,3,0
16958,118,Ce|Cu|O|Pr,3,0,4,2,3,3,1,2,4,1,1
16959,118,Ce|Cu|O|Pr,3,0,4,2,3,3,3,1,2,2,1
16960,118,Ce|Cu|O|Pr,3,0,4,2,3,3,4,0,1,1,2
16961,975,Pb,3,4,1,2,3,1,2,0,2,2,1
16962,975,Pb,3,4,1,2,3,1,0,4,1,0,1
16963,8,Ba|Cu|O|Y,0,1,2,1,3,1,2,4,2,0,4
16964,1110,B|Fe|Mg,1,1,4,3,2,0,1,3,4,2,3
16965,1110,B|Fe|Mg,1,1,4,3,2,0,0,4,4,1,0
16966,1110,B|Fe|Mg,1,1,4,3,2,0,1,2,1,3,1
16967,1110,B|Fe|Mg,1,1,4,3,2,0,4,3,4,1,3
16968,1005,La|P|Rh,1,0,3,3,3,2,3,2,1,3,4
16969,2603,Ce|La|P|Ru,4,4,1,3,1,4,1,4,3,3,4
16970,2603,Ce|La|P|Ru,4,4,1,3,1,4,1,0,1,1,1
16971,36,Bi|Cu|O|Sr,2,2,4,1,2,0,0,3,3,1,1
16972,1190,Al,3,1,3,1,4,0,3,0,4,1,3
16973,2604,Al|Li,2,1,3,3,2,1,1,0,4,4,4
16974,2604,Al|Li,2,1,3,3,2,1,3,4,1,1,4
16975,2604,Al|Li,2,1,3,3,2,1,4,4,3,0,0
16976,2604,Al|Li,2,1,3,3,2,1,3,1,0,2,2
16977,1019,C,3,3,4,3,4,0,0,2,1,2,3
16978,36,Bi|Cu|O|Sr,2,2,4,1,2,0,4,3,1,4,2
16979,28,Cu|La|Nd|O|Sr,3,3,0,3,1,0,4,0,0,3,3
16980,28,Cu|La|Nd|O|Sr,3,3,0,3,1,0,3,0,1,1,3
16981,28,Cu|La|Nd|O|Sr,3,3,0,3,1,0,1,1,1,4,2
16982,28,Cu|La|Nd|O|Sr,3,3,0,3,1,0,0,0,3,4,2
16983,2,Cu|La|O|Sr,1,2,3,2,2,0,4,3,3,0,1
16984,2,Cu|La|O|Sr,1,2,3,2,2,0,1,1,4,3,1
16985,2,Cu|La|O|Sr,1,2,3,2,2,0,2,4,1,1,0
16986,118,Ce|Cu|O|Pr,3,0,4,2,3,3,3,2,2,0,2
16987,118,Ce|Cu|O|Pr,3,0,4,2,3,3,0,4,4,2,1
16988,118,Ce|Cu|O|Pr,3,0,4,2,3,3,4,2,0,3,3
16989,2605,Ce|Cu|O|Pr|Zn,2,1,1,3,0,0,3,0,4,0,4
16990,2605,Ce|Cu|O|Pr|Zn,2,1,1,3,0,0,2,0,1,0,3
16991,2605,Ce|Cu|O|Pr|Zn,2,1,1,3,0,0,3,2,2,3,3
16992,2605,Ce|Cu|O|Pr|Zn,2,1,1,3,0,0,3,0,4,4,1
16993,559,Ce|Cu|Ni|O|Pr,4,0,1,1,2,1,0,4,4,4,4
16994,559,Ce|Cu|Ni|O|Pr,4,0,1,1,2,1,3,2,0,0,2
16995,559,Ce|Cu|Ni|O|Pr,4,0,1,1,2,1,4,0,4,1,4
16996,559,Ce|Cu|Ni|O|Pr,4,0,1,1,2,1,0,1,1,0,4
16997,1016,Ba|Ca|Cu|Mg|O|Tl,3,3,0,4,3,0,1,0,3,4,2
16998,1016,Ba|Ca|Cu|Mg|O|Tl,3,3,0,4,3,0,2,4,2,4,2
16999,411,Ag|Ba|Ca|Cu|O,0,1,4,2,2,1,4,0,2,2,2
17000,411,Ag|Ba|Ca|Cu|O,0,1,4,2,2,1,1,3,0,2,0
17001,411,Ag|Ba|Ca|Cu|O,0,1,4,2,2,1,1,2,0,0,4
17002,411,Ag|Ba|Ca|Cu|O,0,1,4,2,2,1,3,3,3,1,0
17003,351,Ba|Ca|Cu|O,4,0,0,3,3,4,3,3,2,4,3
17004,351,Ba|Ca|Cu|O,4,0,0,3,3,4,2,1,3,4,2
17005,351,Ba|Ca|Cu|O,4,0,0,3,3,4,2,3,2,0,3
17006,351,Ba|Ca|Cu|O,4,0,0,3,3,4,1,1,0,1,4
17007,47,Ba|Ca|Cu|O|Tl,3,2,1,1,4,1,2,1,2,0,2
17008,1772,Mo|Sb,2,1,1,2,2,0,0,4,2,0,1
17009,1182,C|Sr,4,1,4,2,0,2,1,3,0,4,2
17010,783,K|O|Os,3,1,1,2,3,3,0,0,3,3,3
17011,862,Ba|Ca|Cu|F|O,0,1,3,0,2,0,1,0,2,1,1
17012,862,Ba|Ca|Cu|F|O,0,1,3,0,2,0,1,4,4,0,4
17013,8,Ba|Cu|O|Y,0,1,2,1,3,1,3,2,4,4,1
17014,2606,Ba|Cu|O|P|Y,3,0,3,0,1,1,1,1,1,2,1
17015,2606,Ba|Cu|O|P|Y,3,0,3,0,1,1,4,4,3,0,3
17016,2606,Ba|Cu|O|P|Y,3,0,3,0,1,1,1,0,4,0,4
17017,2606,Ba|Cu|O|P|Y,3,0,3,0,1,1,2,3,2,4,0
17018,10,Ba|Cu|O|Tm,3,0,0,3,2,2,3,3,4,2,0
17019,10,Ba|Cu|O|Tm,3,0,0,3,2,2,1,0,4,2,3
17020,10,Ba|Cu|O|Tm,3,0,0,3,2,2,4,0,3,4,0
17021,10,Ba|Cu|O|Tm,3,0,0,3,2,2,1,1,4,0,3
17022,10,Ba|Cu|O|Tm,3,0,0,3,2,2,3,4,4,2,1
17023,10,Ba|Cu|O|Tm,3,0,0,3,2,2,1,1,2,4,1
17024,10,Ba|Cu|O|Tm,3,0,0,3,2,2,0,0,1,0,1
17025,10,Ba|Cu|O|Tm,3,0,0,3,2,2,3,4,3,2,0
17026,10,Ba|Cu|O|Tm,3,0,0,3,2,2,0,1,1,0,3
17027,378,Ba|C|Ca|Cu|O,2,3,4,2,1,4,1,2,2,4,0
17028,458,Ba|C|Cu|O|Sr|Tl,4,2,3,2,0,4,2,2,1,0,2
17029,2243,Ge|Pd|Y,4,3,1,4,3,0,3,1,3,4,4
17030,2607,Ge|Pd|Pt|Y,1,4,3,4,4,2,3,1,2,4,3
17031,2607,Ge|Pd|Pt|Y,1,4,3,4,4,2,0,4,0,0,4
17032,2607,Ge|Pd|Pt|Y,1,4,3,4,4,2,2,4,2,4,4
17033,2607,Ge|Pd|Pt|Y,1,4,3,4,4,2,2,2,1,1,2
17034,2607,Ge|Pd|Pt|Y,1,4,3,4,4,2,4,0,2,2,1
17035,2607,Ge|Pd|Pt|Y,1,4,3,4,4,2,3,0,0,1,1
17036,2242,Ge|Pt|Y,1,2,2,1,0,3,4,4,0,1,4
17037,2608,Ce|Cu|Mn|Nd|O,4,1,2,1,3,2,1,4,4,4,2
17038,2608,Ce|Cu|Mn|Nd|O,4,1,2,1,3,2,1,0,1,2,2
17039,2608,Ce|Cu|Mn|Nd|O,4,1,2,1,3,2,1,0,2,2,2
17040,2608,Ce|Cu|Mn|Nd|O,4,1,2,1,3,2,4,4,3,2,1
17041,512,Ce|Cu|Gd|O|Ru|Sr,3,2,2,3,4,3,4,4,4,3,2
17042,958,Ce|Cu|Gd|Nb|O|Ru|Sr,0,0,1,0,1,3,0,4,0,1,1
17043,958,Ce|Cu|Gd|Nb|O|Ru|Sr,0,0,1,0,1,3,4,3,0,2,1
17044,958,Ce|Cu|Gd|Nb|O|Ru|Sr,0,0,1,0,1,3,3,1,4,2,1
17045,2243,Ge|Pd|Y,4,3,1,4,3,0,2,0,3,1,0
17046,2609,Ge|Pd|Si|Y,0,3,0,1,4,3,2,0,4,1,1
17047,2609,Ge|Pd|Si|Y,0,3,0,1,4,3,3,0,2,1,3
17048,169,Bi|Cu|La|O|Pb|Sr,1,0,1,2,2,1,2,1,4,4,2
17049,36,Bi|Cu|O|Sr,2,2,4,1,2,0,0,2,2,4,4
17050,49,Bi|Ca|Cu|O|Sr,2,0,2,4,3,0,3,1,3,0,0
17051,49,Bi|Ca|Cu|O|Sr,2,0,2,4,3,0,2,2,4,2,0
17052,49,Bi|Ca|Cu|O|Sr,2,0,2,4,3,0,1,4,2,0,2
17053,49,Bi|Ca|Cu|O|Sr,2,0,2,4,3,0,2,2,3,2,1
17054,49,Bi|Ca|Cu|O|Sr,2,0,2,4,3,0,4,4,3,2,0
17055,49,Bi|Ca|Cu|O|Sr,2,0,2,4,3,0,0,2,3,2,1
17056,49,Bi|Ca|Cu|O|Sr,2,0,2,4,3,0,4,0,3,4,0
17057,49,Bi|Ca|Cu|O|Sr,2,0,2,4,3,0,4,2,4,0,4
17058,2610,Al|Na|Si,1,4,0,2,2,1,4,1,4,1,3
17059,990,B|Li|Pd,4,4,0,1,0,2,2,2,4,3,3
17060,991,B|Li|Pt,0,1,3,2,0,0,4,3,2,0,0
17061,986,C|Y,2,2,0,0,3,2,4,1,1,0,2
17062,986,C|Y,2,2,0,0,3,2,1,3,2,1,1
17063,986,C|Y,2,2,0,0,3,2,4,0,1,0,0
17064,2611,Ga|Rh,3,0,3,3,1,1,1,2,3,1,3
17065,2612,Ga|Ir,2,2,2,0,4,4,1,1,0,4,1
17066,1090,Ce|Ir|Si,1,4,3,2,3,1,3,1,0,2,1
17067,2077,As|Pr|Ru,4,3,4,3,4,0,1,2,2,3,1
17068,1112,B|Nb,0,4,2,4,2,0,0,1,2,4,0
17069,1264,Sc,3,0,1,0,1,2,1,0,4,3,2
17070,710,Cu|O|Ru|Sr|Y,0,0,2,3,0,1,3,2,0,0,1
17071,1345,Al|Mg,0,4,4,3,2,2,3,1,4,1,4
17072,524,Ca|Cu|F|O|Sr,2,3,4,2,4,1,2,2,1,3,2
17073,524,Ca|Cu|F|O|Sr,2,3,4,2,4,1,3,1,2,1,0
17074,524,Ca|Cu|F|O|Sr,2,3,4,2,4,1,1,4,1,2,4
17075,524,Ca|Cu|F|O|Sr,2,3,4,2,4,1,1,1,3,3,3
17076,690,Cu|Gd|O|Ru|Sr,0,2,4,2,4,2,0,4,4,3,2
17077,926,Cu|Gd|O|Rh|Ru|Sr,0,1,1,3,4,0,3,2,3,2,2
17078,926,Cu|Gd|O|Rh|Ru|Sr,0,1,1,3,4,0,2,0,0,2,1
17079,926,Cu|Gd|O|Rh|Ru|Sr,0,1,1,3,4,0,0,2,3,3,2
17080,1262,La,4,1,2,2,3,1,1,3,4,1,4
17081,2613,Li|O|V,2,2,0,3,1,4,0,1,4,0,4
17082,1000,Nb|Se,0,2,1,4,0,2,2,1,0,4,0
17083,2109,Fe|Lu|Si,0,2,0,2,1,0,1,4,4,4,1
17084,2109,Fe|Lu|Si,0,2,0,2,1,0,1,1,3,0,1
17085,2109,Fe|Lu|Si,0,2,0,2,1,0,4,1,0,3,4
17086,2107,Fe|Sc|Si,4,4,2,4,2,3,4,3,4,3,0
17087,2108,Fe|Si|Y,3,0,3,1,4,4,2,3,4,2,0
17088,1262,La,4,1,2,2,3,1,2,2,2,4,4
17089,1262,La,4,1,2,2,3,1,4,2,0,3,4
17090,2111,Fe|Si|Tm,3,2,1,4,4,1,4,1,2,3,4
17091,2614,Fe|Lu|Si|Tm,0,0,3,4,0,3,4,1,1,2,0
17092,2614,Fe|Lu|Si|Tm,0,0,3,4,0,3,4,4,3,3,1
17093,2056,B|C|La|Pt,0,3,1,4,3,1,3,0,2,3,4
17094,2109,Fe|Lu|Si,0,2,0,2,1,0,2,1,0,4,3
17095,2107,Fe|Sc|Si,4,4,2,4,2,3,1,2,0,1,2
17096,2108,Fe|Si|Y,3,0,3,1,4,4,3,2,2,4,3
17097,2615,Fe|Lu|Si|Y,2,3,2,0,2,2,0,1,1,1,3
17098,2615,Fe|Lu|Si|Y,2,3,2,0,2,2,4,1,0,1,3
17099,2616,Dy|Fe|Si|Y,3,3,1,3,1,0,3,4,4,2,2
17100,2615,Fe|Lu|Si|Y,2,3,2,0,2,2,1,3,0,3,1
17101,975,Pb,3,4,1,2,3,1,4,3,4,0,4
17102,1261,Sr,0,2,4,0,3,3,1,1,3,0,1
17103,2120,La|Mo|S,0,4,3,3,1,1,3,2,2,1,2
17104,2214,Ag|Se|Sn,1,4,4,4,1,1,2,4,0,2,4
17105,1950,Sb,3,0,1,0,4,4,4,1,1,0,1
17106,1270,As,2,1,1,4,3,4,0,1,4,4,1
17107,2372,Lu,2,1,2,0,0,1,2,2,1,3,3
17108,1002,Ce|Pt|Si,0,0,1,0,3,1,2,3,4,0,1
17109,2617,Ce|Ge|Pt|Si,3,0,4,3,3,3,3,3,4,1,3
17110,2617,Ce|Ge|Pt|Si,3,0,4,3,3,3,3,2,2,0,0
17111,2617,Ce|Ge|Pt|Si,3,0,4,3,3,3,4,3,1,1,1
17112,1196,Cu|Se|Ti,2,1,0,1,0,3,1,2,1,4,3
17113,1196,Cu|Se|Ti,2,1,0,1,0,3,1,2,3,0,3
17114,1196,Cu|Se|Ti,2,1,0,1,0,3,0,0,4,0,2
17115,1196,Cu|Se|Ti,2,1,0,1,0,3,0,4,0,2,3
17116,1001,Ce|Rh|Si,0,2,1,4,2,3,0,1,4,2,0
17117,1001,Ce|Rh|Si,0,2,1,4,2,3,3,4,2,0,4
17118,2077,As|Pr|Ru,4,3,4,3,4,0,3,0,4,4,0
17119,2173,La|Rh|Si,2,4,0,2,2,0,2,3,1,4,1
17120,1198,Ir|La|Si,4,4,3,3,2,4,2,3,3,1,2
17121,1526,Ca|Si,3,2,1,0,4,2,1,4,3,1,4
17122,1526,Ca|Si,3,2,1,0,4,2,1,3,2,2,1
17123,1526,Ca|Si,3,2,1,0,4,2,1,0,3,0,1
17124,1925,Si|Sr,2,4,0,0,4,2,4,3,2,3,0
17125,1012,Ba|Ge,0,2,0,0,3,1,3,1,1,0,1
17126,2618,Tc|Y,4,2,0,2,2,1,4,4,2,1,1
17127,2619,Sc|Tc,1,2,2,3,2,3,3,4,3,0,0
17128,2620,Lu|Tc,0,1,1,0,4,0,4,2,1,2,3
17129,1962,Re|Sc,4,1,1,2,3,1,3,1,1,1,3
17130,2621,Lu|Re,4,2,3,0,2,0,4,3,4,4,2
17131,2622,B|C|Mo|Zr,0,2,2,0,2,2,1,2,3,2,3
17132,2622,B|C|Mo|Zr,0,2,2,0,2,2,4,0,2,0,3
17133,2623,B|C|Mo|Nb,1,1,0,0,4,2,2,1,2,2,2
17134,2623,B|C|Mo|Nb,1,1,0,0,4,2,4,2,1,3,0
17135,2624,B|C|Hf|Mo,1,3,0,0,0,0,2,3,0,3,4
17136,2624,B|C|Hf|Mo,1,3,0,0,0,0,1,4,1,0,1
17137,2625,B|C|Mo|Ta,3,1,0,1,0,2,4,4,0,3,2
17138,2625,B|C|Mo|Ta,3,1,0,1,0,2,0,3,0,4,0
17139,2626,B|C|Mo|W,0,1,1,4,0,0,2,3,0,0,4
17140,2627,B|C|Mo|Rh,3,2,3,1,3,4,0,3,0,1,3
17141,1176,B|C|Mo,0,4,1,1,2,1,3,2,2,0,3
17142,1150,Cl|Li|N|Zr,2,2,4,2,2,4,2,0,0,4,3
17143,1178,B|Ir|Mg,3,3,1,3,4,3,4,4,3,0,0
17144,2173,La|Rh|Si,2,4,0,2,2,0,1,4,4,0,4
17145,1198,Ir|La|Si,4,4,3,3,2,4,3,2,0,2,0
17146,2628,Os|Si|Y,3,3,4,3,4,2,4,4,0,3,1
17147,2629,Er|Os|Si,4,2,0,2,2,0,3,2,2,2,4
17148,2630,Os|Si|Tb,2,2,2,2,4,2,4,4,0,4,2
17149,2631,Dy|Os|Si,0,1,4,4,2,3,3,4,3,4,2
17150,2632,Ho|Os|Si,4,3,1,3,3,3,2,2,4,0,1
17151,2633,Os|Si|Tm,3,4,3,4,1,1,0,0,4,4,1
17152,2628,Os|Si|Y,3,3,4,3,4,2,2,2,1,1,2
17153,2634,Li|S|Ti,2,3,4,3,0,1,0,0,1,0,0
17154,2635,S|Ti,0,1,2,4,0,4,2,4,4,0,3
17155,2636,C|Rb|Tl,3,3,4,3,0,1,0,2,1,1,4
17156,1198,Ir|La|Si,4,4,3,3,2,4,3,3,1,4,2
17157,2214,Ag|Se|Sn,1,4,4,4,1,1,2,1,3,1,1
17158,2214,Ag|Se|Sn,1,4,4,4,1,1,1,2,1,3,1
17159,2214,Ag|Se|Sn,1,4,4,4,1,1,0,0,3,3,1
17160,2214,Ag|Se|Sn,1,4,4,4,1,1,0,2,1,4,3
17161,2214,Ag|Se|Sn,1,4,4,4,1,1,4,2,1,0,1
17162,1198,Ir|La|Si,4,4,3,3,2,4,3,0,1,0,4
17163,2637,Co|H|Mn|Na|O,1,2,0,0,2,0,2,3,2,2,0
17164,2637,Co|H|Mn|Na|O,1,2,0,0,2,0,3,4,1,0,2
17165,422,Ca|Cl|Cu|Na|O,1,0,1,2,0,1,1,1,4,0,4
17166,422,Ca|Cl|Cu|Na|O,1,0,1,2,0,1,0,2,2,1,3
17167,422,Ca|Cl|Cu|Na|O,1,0,1,2,0,1,1,2,4,0,3
17168,422,Ca|Cl|Cu|Na|O,1,0,1,2,0,1,2,2,2,4,1
17169,422,Ca|Cl|Cu|Na|O,1,0,1,2,0,1,0,3,1,4,1
17170,990,B|Li|Pd,4,4,0,1,0,2,1,4,1,0,0
17171,1291,B|Li|Pd|Pt,2,3,0,0,4,3,2,1,3,4,2
17172,991,B|Li|Pt,0,1,3,2,0,0,2,2,2,2,1
17173,1104,Al|Ca|Si,0,4,0,1,2,4,3,0,2,1,3
17174,1104,Al|Ca|Si,0,4,0,1,2,4,3,2,2,0,4
17175,1104,Al|Ca|Si,0,4,0,1,2,4,0,2,0,2,0
17176,1104,Al|Ca|Si,0,4,0,1,2,4,2,3,3,0,0
17177,1104,Al|Ca|Si,0,4,0,1,2,4,3,3,3,0,4
17178,1104,Al|Ca|Si,0,4,0,1,2,4,1,0,2,2,3
17179,1071,Cl|N|Zr,1,4,1,4,3,2,4,1,2,3,0
17180,1158,La|Pd|Si,1,0,3,1,3,2,2,3,4,1,2
17181,763,Co|H|Na|O,1,4,2,2,1,4,4,0,4,4,1
17182,985,C|La,2,2,1,2,2,4,1,4,0,0,4
17183,120,Bi|Cu|La|O|Sr,1,3,1,3,0,0,3,0,2,0,1
17184,49,Bi|Ca|Cu|O|Sr,2,0,2,4,3,0,1,0,3,3,0
17185,49,Bi|Ca|Cu|O|Sr,2,0,2,4,3,0,3,0,3,0,2
17186,2638,C|In|Ti,0,3,4,0,0,4,3,1,1,4,2
17187,2639,As|C|Nb,4,0,3,4,0,4,3,3,0,0,1
17188,1196,Cu|Se|Ti,2,1,0,1,0,3,4,0,1,4,2
17189,2640,Ba|Ge|Pt,0,0,3,1,2,4,0,4,4,3,3
17190,2641,Ge|Pt|Sr,4,0,2,3,3,3,0,3,1,4,2
17191,1196,Cu|Se|Ti,2,1,0,1,0,3,4,0,3,0,1
17192,2062,B|C|Er|Ni,2,0,2,0,0,3,3,1,1,3,1
17193,2352,B|C|Er|Fe|Ni,3,3,1,0,2,2,4,1,1,1,1
17194,2352,B|C|Er|Fe|Ni,3,3,1,0,2,2,4,3,2,3,4
17195,2352,B|C|Er|Fe|Ni,3,3,1,0,2,2,0,4,1,0,1
17196,2352,B|C|Er|Fe|Ni,3,3,1,0,2,2,2,0,3,2,2
17197,2352,B|C|Er|Fe|Ni,3,3,1,0,2,2,0,1,4,2,0
17198,2061,B|C|Ni|Tm,2,3,3,3,4,1,1,4,0,3,3
17199,2642,B|C|Fe|Ni|Tm,1,4,2,4,2,3,3,4,0,4,1
17200,2642,B|C|Fe|Ni|Tm,1,4,2,4,2,3,3,4,2,0,1
17201,2642,B|C|Fe|Ni|Tm,1,4,2,4,2,3,2,2,4,4,3
17202,2642,B|C|Fe|Ni|Tm,1,4,2,4,2,3,2,0,4,0,1
17203,2642,B|C|Fe|Ni|Tm,1,4,2,4,2,3,2,2,2,0,2
17204,1896,Rh|S,4,4,0,1,3,4,0,2,1,3,4
17205,2062,B|C|Er|Ni,2,0,2,0,0,3,1,1,3,2,4
17206,2493,Ge|La|Pt,0,0,3,2,0,2,4,2,3,2,2
17207,2643,Ge|Pr|Pt,4,3,4,3,1,3,0,2,2,1,3
17208,2641,Ge|Pt|Sr,4,0,2,3,3,3,3,2,3,4,0
17209,2640,Ba|Ge|Pt,0,0,3,1,2,4,0,0,3,0,2
17210,463,Cr|Cu|Hg|O|Sr,0,0,3,0,1,2,3,2,1,3,2
17211,463,Cr|Cu|Hg|O|Sr,0,0,3,0,1,2,1,3,0,2,3
17212,512,Ce|Cu|Gd|O|Ru|Sr,3,2,2,3,4,3,3,4,1,0,3
17213,2644,Ce|Cu|Gd|O|Ru|Sn|Sr,2,1,0,1,2,2,0,1,0,3,2
17214,2644,Ce|Cu|Gd|O|Ru|Sn|Sr,2,1,0,1,2,2,4,0,0,0,3
17215,1000,Nb|Se,0,2,1,4,0,2,0,1,3,1,1
17216,307,Ba|Ca|Cu|Hg|O,2,4,3,2,4,3,3,4,4,0,1
17217,2645,B|Os,4,1,1,2,2,0,2,2,4,3,0
17218,2645,B|Os,4,1,1,2,2,0,3,3,2,1,0
17219,1102,C|Ca,3,3,2,0,2,4,3,1,4,1,3
17220,2646,Cu|La|O|Y,0,4,0,3,4,1,2,2,4,2,2
17221,2647,Cu|La|O|Tb,4,4,2,1,0,4,1,3,2,1,2
17222,307,Ba|Ca|Cu|Hg|O,2,4,3,2,4,3,1,4,1,2,2
17223,2,Cu|La|O|Sr,1,2,3,2,2,0,0,2,3,3,4
17224,2,Cu|La|O|Sr,1,2,3,2,2,0,3,3,2,4,2
17225,1426,B|Ru,0,0,0,0,4,3,1,4,4,1,1
17226,2645,B|Os,4,1,1,2,2,0,2,2,3,3,2
17227,2020,B|La,1,3,3,2,3,0,3,4,4,2,0
17228,1052,B|Mo,2,1,4,4,1,3,2,3,4,2,4
17229,1426,B|Ru,0,0,0,0,4,3,1,0,4,2,0
17230,1427,B|Re,1,0,1,0,2,4,2,1,0,4,1
17231,2648,B|Ir|V,2,4,4,3,1,0,1,0,3,1,2
17232,2649,B|Ir|Mo,3,1,3,1,0,0,0,0,1,2,0
17233,2650,B|Mo|Ru,0,3,1,3,1,4,1,1,3,2,1
17234,2651,B|Ru|W,3,1,2,1,1,1,2,3,2,3,3
17235,866,Ba|Ca|Cu|O|Tl|Zn,4,2,0,1,2,2,0,2,3,2,0
17236,2652,Ba|Ca|Cu|Mg|O|Tl|Zn,3,2,1,4,4,0,0,1,2,0,4
17237,2652,Ba|Ca|Cu|Mg|O|Tl|Zn,3,2,1,4,4,0,0,3,1,0,2
17238,2652,Ba|Ca|Cu|Mg|O|Tl|Zn,3,2,1,4,4,0,0,2,3,4,2
17239,2653,Al|Hf|Pd,1,0,4,4,4,2,0,4,0,4,0
17240,2654,Al|Pd|Zr,3,1,1,0,2,3,3,3,4,2,3
17241,71,Bi|Ca|Cu|O|Pb|Sr,2,0,4,1,4,1,2,2,3,0,4
17242,203,Bi|Ca|Cu|Nd|O|Pb|Sr,0,2,0,3,2,0,1,3,0,2,4
17243,203,Bi|Ca|Cu|Nd|O|Pb|Sr,0,2,0,3,2,0,1,3,1,0,2
17244,203,Bi|Ca|Cu|Nd|O|Pb|Sr,0,2,0,3,2,0,4,3,3,4,2
17245,203,Bi|Ca|Cu|Nd|O|Pb|Sr,0,2,0,3,2,0,2,3,3,3,0
17246,203,Bi|Ca|Cu|Nd|O|Pb|Sr,0,2,0,3,2,0,1,1,3,2,1
17247,47,Ba|Ca|Cu|O|Tl,3,2,1,1,4,1,3,2,1,0,0
17248,2655,Ba|Ca|Cu|Na|O|Tl,3,1,3,4,2,2,0,2,3,4,0
