dataset,seed,group,y,pred,nn_dist,violated
A,4,31,4.0,65.20594,0.9502642154693604,1
A,4,31,74.0,87.40266,1.0119556188583374,0
A,4,31,59.0,87.40266,1.0119556188583374,1
A,4,31,61.0,79.020935,0.9736291170120239,1
A,4,13,87.0,88.533485,0.26092424988746643,0
A,4,2,34.0,32.521347,1.2223782539367676,0
A,4,49,110.0,74.432014,2.2447426319122314,1
A,4,49,75.0,74.877144,1.5799660682678223,0
A,4,49,104.0,66.3304,3.1632025241851807,1
A,4,49,106.0,74.432014,2.2447426319122314,1
A,4,31,91.8,85.68036,1.0186775922775269,0
A,4,31,91.8,88.87593,1.0134294033050537,0
A,4,31,76.0,80.45514,0.9749726057052612,0
A,4,31,49.0,73.62441,0.9554197192192078,1
A,4,31,31.0,61.19248,0.9814397692680359,1
A,4,40,55.0,77.58332,0.5875476598739624,1
A,4,40,45.0,71.568794,0.647213876247406,1
A,4,40,45.0,71.73094,0.7588534951210022,1
A,4,13,96.4,88.533485,0.26092424988746643,0
A,4,52,16.0,34.147663,2.0396101474761963,1
A,4,52,18.0,38.572914,2.3102474212646484,1
A,4,49,75.0,74.432014,2.2447426319122314,0
A,4,49,70.0,74.432014,2.2447426319122314,0
A,4,49,105.0,74.432014,2.2447426319122314,1
A,4,2,35.7,28.89439,1.229214072227478,0
A,4,31,90.0,75.47891,0.9306874871253967,1
A,4,31,66.0,59.79284,1.031406283378601,0
A,4,31,44.0,52.742973,1.234369158744812,0
A,4,31,22.0,43.965363,1.2575428485870361,1
A,4,40,58.0,72.57391,1.0925601720809937,1
A,4,40,50.0,66.05951,1.1697481870651245,1
A,4,2,40.0,32.521347,1.2223782539367676,0
A,4,31,70.0,75.014725,0.9647718667984009,0
A,4,13,94.7,85.73899,0.2527053952217102,0
A,4,40,79.0,88.00694,1.0950506925582886,0
A,4,40,62.0,83.67677,1.0955479145050049,1
A,4,40,52.0,67.99771,1.092515468597412,1
A,4,40,38.0,68.102745,1.1123908758163452,1
A,4,13,86.0,85.73899,0.2527053952217102,0
A,4,13,93.0,85.73899,0.2527053952217102,0
A,4,13,92.0,85.73899,0.2527053952217102,0
A,4,40,82.8,87.94186,1.0954124927520752,0
A,4,40,74.7,85.32458,1.0999985933303833,0
A,4,40,64.9,79.62511,1.0934604406356812,1
A,4,40,57.6,72.57391,1.0925601720809937,1
A,4,40,56.0,68.102745,1.1123908758163452,0
A,4,40,56.5,66.05951,1.1697481870651245,0
A,4,40,47.6,64.17587,1.3563847541809082,1
A,4,13,92.0,87.51332,0.2527954876422882,0
A,4,49,87.0,59.2163,1.3778188228607178,1
A,4,13,89.0,88.533485,0.26092424988746643,0
A,4,49,111.0,79.40944,1.815669059753418,1
A,4,49,87.0,74.69036,1.5851280689239502,0
A,4,2,6.5,14.852924,1.215820550918579,0
A,4,2,20.3,19.416235,1.214922547340393,0
A,4,2,29.2,23.424145,1.217791199684143,0
A,4,2,34.9,30.792809,1.2217724323272705,0
A,4,2,35.2,32.521347,1.2223782539367676,0
A,4,2,33.2,28.923246,1.2272971868515015,0
A,4,2,34.8,22.149786,1.2332122325897217,0
A,4,2,19.6,20.343128,1.2388124465942383,0
A,4,2,30.6,22.411793,1.2426458597183228,0
A,4,2,29.5,23.522223,1.216988205909729,0
A,4,2,34.3,30.88666,2.2936184406280518,0
A,4,2,37.9,28.492373,1.2224037647247314,0
A,4,2,35.0,38.713455,2.305279493331909,0
A,4,2,27.5,27.306194,1.2291547060012817,0
A,4,2,11.9,37.432697,2.3669862747192383,1
A,4,31,72.0,85.43017,1.0139957666397095,0
A,4,31,48.0,80.45514,0.9749726057052612,1
A,4,31,89.0,85.68036,1.0186775922775269,0
A,4,40,60.0,65.3835,0.6640259027481079,0
A,4,2,33.0,20.54346,1.2371305227279663,0
A,4,65,33.0,24.220245,0.3666178584098816,0
A,4,67,20.0,26.976454,1.8804171085357666,0
A,4,49,88.5,64.85184,1.3610111474990845,1
A,4,68,23.0,15.427546,1.275530219078064,0
A,4,69,28.0,23.581848,0.519565224647522,0
A,4,2,26.0,23.857456,1.2168850898742676,0
A,4,2,30.0,20.54346,1.2371305227279663,0
A,4,49,85.0,74.69036,1.5851280689239502,0
A,4,49,108.0,79.40944,1.815669059753418,1
A,4,49,86.5,69.37327,1.3991236686706543,1
A,4,49,84.0,34.31607,1.863693356513977,1
A,4,70,93.0,94.67688,1.729954719543457,0
A,4,71,108.0,91.52152,1.909504771232605,1
A,4,31,55.0,63.219646,0.9985681772232056,0
A,4,31,39.0,52.742973,1.234369158744812,0
A,4,49,83.6,55.073284,1.9378228187561035,1
A,4,71,107.0,87.51666,1.5404607057571411,1
A,4,68,31.5,14.931607,1.199817419052124,1
A,4,72,37.6,74.18827,0.5646991729736328,1
A,4,40,72.2,85.32458,1.0999985933303833,0
A,4,40,54.3,72.57391,1.0925601720809937,1
A,4,76,65.0,63.709564,0.5110297799110413,0
A,4,76,36.9,50.23936,0.5001673698425293,0
A,4,13,93.4,88.533485,0.26092424988746643,0
A,4,77,86.2,85.27459,0.6420539617538452,0
A,4,77,84.5,75.346825,0.5224151015281677,0
A,4,78,72.5,73.57054,0.34501245617866516,0
A,4,78,53.6,50.37661,0.2317838966846466,0
A,4,79,87.5,86.277084,0.5363360643386841,0
A,4,79,81.8,73.550766,0.4037988781929016,0
A,4,49,84.0,35.30435,2.1228771209716797,1
A,4,68,28.9,14.931607,1.199817419052124,1
A,4,2,26.2,23.857456,1.2168850898742676,0
A,4,2,28.6,32.521347,1.2223782539367676,0
A,4,2,18.9,28.89439,1.229214072227478,0
A,4,2,15.2,25.027864,1.2475342750549316,0
A,4,31,74.0,70.43869,0.9585977792739868,0
A,4,31,32.0,61.2754,0.9611194729804993,1
A,4,49,81.0,64.85184,1.3610111474990845,1
A,4,49,70.0,62.146637,1.3526885509490967,0
A,4,67,24.0,25.236607,0.994486391544342,0
A,4,69,35.0,24.25405,0.5453044176101685,0
A,4,87,38.0,45.37665,0.12657949328422546,0
A,4,88,48.0,71.52366,0.5214685797691345,1
A,4,90,31.0,48.3517,0.6560354232788086,1
A,4,67,21.2,23.778034,1.0046533346176147,0
A,4,13,94.0,85.85046,0.2525775730609894,0
A,4,13,92.7,88.533485,0.26092424988746643,0
A,4,2,30.4,25.991198,1.2297934293746948,0
A,4,49,72.5,64.85184,1.3610111474990845,0
A,4,49,60.0,64.85184,1.3610111474990845,0
A,4,49,49.5,64.85184,1.3610111474990845,1
A,4,71,105.0,91.59022,1.3572914600372314,0
A,4,71,73.0,67.16906,1.7106252908706665,0
A,4,49,80.0,74.432014,2.2447426319122314,0
A,4,102,83.3,89.84106,0.788892388343811,0
A,4,102,75.2,76.56744,0.7713137865066528,0
A,4,102,59.1,67.134865,0.7552162408828735,0
A,4,102,49.4,55.393013,0.7455220222473145,0
A,4,102,28.9,48.071785,0.7423604726791382,1
A,4,49,70.7,64.85184,1.3610111474990845,0
A,4,102,81.0,87.205124,0.7878172397613525,0
A,4,102,62.7,76.89985,0.7704684138298035,1
A,4,102,47.5,60.41574,0.7553616762161255,0
A,4,102,44.5,61.058273,0.7481662034988403,1
A,4,102,32.0,50.80805,0.7472898960113525,1
A,4,102,29.2,50.492992,0.7451331615447998,1
A,4,2,35.0,32.521347,1.2223782539367676,0
A,4,68,29.0,14.931607,1.199817419052124,1
A,4,40,57.0,85.49279,0.5789229273796082,1
A,4,69,21.5,24.25405,0.5453044176101685,0
A,4,2,37.0,31.106796,1.2236453294754028,0
A,4,49,84.5,62.515415,1.4389245510101318,1
A,4,49,93.5,62.515415,1.4389245510101318,1
A,4,49,86.5,62.515415,1.4389245510101318,1
A,4,36,10.0,21.702934,2.511084794998169,0
A,4,49,85.0,64.85184,1.3610111474990845,1
A,4,49,110.0,58.998795,1.5263501405715942,1
A,4,49,80.0,74.69036,1.5851280689239502,0
A,4,49,68.0,72.06973,1.6070365905761719,0
A,4,49,70.0,73.99122,1.6393241882324219,0
A,4,49,30.0,73.77405,1.6978684663772583,1
A,4,49,76.0,79.40944,1.815669059753418,0
A,4,49,58.0,79.931885,1.8456264734268188,1
A,4,49,95.0,79.06604,1.9488658905029297,1
A,4,71,106.0,104.211365,1.365951418876648,0
A,4,71,104.0,85.58949,1.3375378847122192,1
A,4,71,104.0,76.2092,1.5747872591018677,1
A,4,31,89.0,87.73462,1.0137622356414795,0
A,4,31,78.0,85.777306,1.012510895729065,0
A,4,31,62.0,78.80795,0.9781152606010437,1
A,4,31,39.0,69.71264,0.9573381543159485,1
A,4,49,95.0,79.94283,1.9991722106933594,1
A,4,31,69.0,70.883064,0.9616029262542725,0
A,4,2,37.8,32.521347,1.2223782539367676,0
A,4,31,82.6,87.40266,1.0119556188583374,0
A,4,31,67.0,79.020935,0.9736291170120239,0
A,4,31,61.0,74.093666,0.9562846422195435,0
A,4,31,2.0,65.20594,0.9502642154693604,1
A,4,40,2.2,77.83876,0.618387758731842,1
A,4,40,12.5,80.92004,0.6015333533287048,1
A,4,40,19.3,80.386284,0.5930310487747192,1
A,4,40,37.5,79.55606,0.577853262424469,1
A,4,40,47.4,82.06197,0.5676078796386719,1
A,4,40,62.7,89.28043,0.5688353180885315,1
A,4,40,72.3,88.20871,0.58647221326828,1
A,4,49,52.4,64.85184,1.3610111474990845,0
A,4,71,111.0,93.13477,1.7150568962097168,1
A,4,71,109.0,95.0526,1.7278831005096436,1
A,4,71,105.0,76.17543,1.7789500951766968,1
A,4,71,101.5,76.49608,1.8405345678329468,1
A,4,71,101.0,98.30648,1.6858751773834229,0
A,4,71,105.5,94.93366,1.7476121187210083,0
A,4,71,104.0,86.3059,1.8446203470230103,1
A,4,71,100.5,80.790695,1.9415671825408936,1
A,4,110,85.5,92.78213,0.9349100589752197,0
A,4,49,90.0,71.50799,1.6286154985427856,1
A,4,111,92.01,86.43268,0.3944697678089142,0
A,4,111,92.01,83.03851,0.3426026999950409,0
A,4,111,92.1,77.27692,0.3306325376033783,1
A,4,40,78.21,88.20871,0.58647221326828,0
A,4,40,67.04,86.47754,0.565773606300354,1
A,4,40,55.87,82.014984,0.5718212723731995,1
A,4,40,47.02,78.580795,0.5908064842224121,1
A,4,40,45.53,80.92004,0.6015333533287048,1
A,4,40,46.18,77.572044,0.6276156306266785,1
A,4,40,32.4,79.88087,0.6130189299583435,1
A,4,40,35.2,73.903946,0.6489004492759705,1
A,4,40,27.0,74.669815,0.7503638863563538,1
A,4,40,29.05,71.96779,0.6789984107017517,1
A,4,49,72.18,74.69036,1.5851280689239502,0
A,4,36,5.28,36.084454,2.761630058288574,1
A,4,115,39.06,50.734352,0.9888352751731873,0
A,4,115,27.89,44.514492,0.8897479176521301,1
A,4,115,30.28,45.092964,0.889221727848053,1
A,4,115,27.81,42.99239,0.9219970107078552,1
A,4,115,39.22,39.35642,0.9891690611839294,0
A,4,49,88.0,64.85184,1.3610111474990845,1
A,4,116,90.0,59.742466,1.963641881942749,1
A,4,115,16.7,42.436604,1.1655097007751465,1
A,4,29,20.0,16.495907,0.395529180765152,0
A,4,36,6.7,36.084454,2.761630058288574,1
A,4,120,20.0,13.899152,2.023345947265625,0
A,4,2,36.0,28.89439,1.229214072227478,0
A,4,2,21.8,31.796982,2.3203883171081543,0
A,4,2,30.3,30.89033,2.2945849895477295,0
A,4,2,38.0,40.053738,2.2990918159484863,0
A,4,2,32.7,38.123882,2.3217878341674805,0
A,4,2,18.7,37.4979,2.357208013534546,1
A,4,2,11.0,22.207415,1.215808391571045,0
A,4,69,33.0,24.25405,0.5453044176101685,0
A,4,49,84.0,68.568954,1.831946611404419,1
A,4,2,21.2,15.2645855,1.2145153284072876,0
A,4,2,29.7,23.019493,1.2180951833724976,0
A,4,2,34.4,30.230463,1.227660894393921,0
A,4,2,23.0,19.861565,1.23305082321167,0
A,4,2,8.0,24.430447,1.2397422790527344,1
A,4,13,45.0,62.676224,0.25196582078933716,1
A,4,68,28.0,16.30718,1.2327994108200073,0
A,4,68,29.0,13.824291,5.339866638183594,1
A,4,68,20.0,13.521098,1.1587090492248535,0
A,4,68,22.0,15.000579,1.1684647798538208,0
A,4,68,26.0,14.931607,1.199817419052124,0
A,4,49,83.0,64.85184,1.3610111474990845,1
A,4,49,25.0,64.85184,1.3610111474990845,1
A,4,49,82.0,74.69036,1.5851280689239502,0
A,4,40,82.8,90.33981,0.5934268236160278,0
A,4,40,73.9,92.55964,0.5694923996925354,1
A,4,40,65.0,86.88394,0.5661252737045288,1
A,4,40,56.9,85.49279,0.5789229273796082,1
A,4,40,54.7,80.16472,0.6414826512336731,1
A,4,40,47.2,76.36376,0.7493293881416321,1
A,4,31,91.0,87.73462,1.0137622356414795,0
A,4,31,72.2,70.43869,0.9585977792739868,0
A,4,40,72.85,85.93548,0.5975436568260193,0
A,4,40,66.19,88.145515,0.57416170835495,1
A,4,40,63.6,83.35528,0.5709334015846252,1
A,4,40,50.08,80.36677,0.5837206244468689,1
A,4,40,47.6,81.20096,0.6045562028884888,1
A,4,40,30.69,79.44328,0.6428539752960205,1
A,4,49,86.0,74.69036,1.5851280689239502,0
A,4,49,90.0,64.85184,1.3610111474990845,1
A,4,2,37.2,28.89439,1.229214072227478,0
A,4,31,91.2,87.73462,1.0137622356414795,0
A,4,31,89.3,84.85419,1.0138777494430542,0
A,4,31,77.3,75.014725,0.9647718667984009,0
A,4,2,35.0,28.89439,1.229214072227478,0
A,4,13,92.7,85.73899,0.2527053952217102,0
A,4,13,49.0,85.73899,0.2527053952217102,1
A,4,49,75.0,65.583725,1.8882386684417725,0
A,4,68,27.0,14.931607,1.199817419052124,0
A,4,2,32.5,28.89439,1.229214072227478,0
A,4,70,116.0,105.62338,1.1647007465362549,0
A,4,70,116.0,98.55183,1.1502795219421387,1
A,4,70,110.0,95.07406,1.166762351989746,1
A,4,70,109.0,93.2589,1.2042508125305176,1
A,4,2,41.5,28.89439,1.229214072227478,0
A,4,49,98.0,64.85184,1.3610111474990845,1
A,4,49,80.0,63.615154,1.7800618410110474,1
A,4,49,84.0,64.85184,1.3610111474990845,1
A,4,49,95.0,55.062897,1.681241750717163,1
A,4,49,80.0,62.193733,1.4044829607009888,1
A,4,70,109.0,83.828636,1.266818881034851,1
A,4,127,81.0,82.5441,0.18983152508735657,0
A,4,127,87.0,82.31147,0.1964641660451889,0
A,4,127,87.0,81.70824,0.2465989738702774,0
A,4,127,87.0,81.9822,0.3114784359931946,0
A,4,127,87.0,79.151825,0.4475993812084198,0
A,4,2,34.0,28.89439,1.229214072227478,0
A,4,71,112.0,91.29565,1.3632618188858032,1
A,4,49,82.4,71.94734,1.3517191410064697,0
A,4,128,83.9,87.94239,0.2727794945240021,0
A,4,128,83.9,87.58948,0.23032869398593903,0
A,4,128,84.3,75.060135,0.24721406400203705,0
A,4,128,37.7,31.710997,0.27500131726264954,0
A,4,128,1.5,24.152136,0.31936436891555786,1
A,4,131,84.3,80.065674,0.18384826183319092,0
A,4,131,40.7,30.417576,0.1854795217514038,0
A,4,131,1.5,18.262941,0.1868349015712738,1
A,4,49,81.0,67.093185,1.5467195510864258,1
A,4,128,80.0,88.95399,0.3391382694244385,0
A,4,128,83.0,89.314186,0.33045607805252075,0
A,4,128,81.0,83.33177,0.34484174847602844,0
A,4,128,46.5,58.777946,0.4541037678718567,0
A,4,31,84.0,87.73462,1.0137622356414795,0
A,4,49,105.7,79.40944,1.815669059753418,1
A,4,31,63.0,79.020935,0.9736291170120239,1
A,4,40,67.0,90.15666,0.5723012685775757,1
A,4,40,35.0,77.572044,0.6276156306266785,1
A,4,49,82.0,64.85184,1.3610111474990845,1
A,4,49,80.0,64.85184,1.3610111474990845,1
A,4,49,83.0,68.326454,1.4178584814071655,1
A,4,49,73.0,69.781006,1.4151772260665894,0
A,4,49,67.0,69.77126,1.4126698970794678,0
A,4,49,68.0,64.85184,1.3610111474990845,0
A,4,49,64.0,64.85184,1.3610111474990845,0
A,4,49,70.0,72.94741,1.3463325500488281,0
A,4,13,91.1,88.533485,0.26092424988746643,0
A,4,135,82.0,77.20533,1.0360383987426758,0
A,4,135,85.5,77.32857,1.0601106882095337,0
A,4,49,86.4,71.95951,1.3526675701141357,1
A,4,49,92.7,71.64202,1.34968101978302,1
A,4,49,88.0,72.491684,1.3481277227401733,1
A,4,49,78.5,73.236275,1.3467519283294678,0
A,4,49,71.8,64.85184,1.3610111474990845,0
A,4,2,36.4,32.521347,1.2223782539367676,0
A,4,78,54.0,64.18557,0.2663421630859375,0
A,4,78,37.0,50.872246,0.3081974983215332,1
A,4,78,35.0,48.24402,0.5576941967010498,0
A,4,13,91.0,88.533485,0.26092424988746643,0
A,4,77,79.0,80.90591,0.5654797554016113,0
A,4,77,71.0,68.514336,0.5333122611045837,0
A,4,77,65.0,57.325523,0.7077274322509766,0
A,4,68,24.0,12.191371,1.1502277851104736,0
A,4,71,110.0,98.57219,1.6579350233078003,0
A,4,136,9.4,25.205717,2.072481632232666,1
A,4,136,8.4,27.01902,1.9564900398254395,1
A,4,136,6.4,28.228743,1.8896241188049316,1
A,4,136,4.7,27.275461,1.8590648174285889,1
A,4,31,76.1,72.35736,0.9359926581382751,0
A,4,2,37.0,30.18852,1.224982500076294,0
A,4,2,38.5,31.106796,1.2236453294754028,0
A,4,2,32.0,32.521347,1.2223782539367676,0
A,4,2,35.9,32.521347,1.2223782539367676,0
A,4,2,36.0,31.094465,1.2256755828857422,0
A,4,2,30.0,28.89439,1.229214072227478,0
A,4,2,37.0,32.521347,1.2223782539367676,0
A,4,2,10.0,22.82753,1.2177778482437134,0
A,4,31,73.7,74.093666,0.9562846422195435,0
A,4,31,57.6,67.86945,0.9530118107795715,0
A,4,31,36.0,71.07882,0.9613774418830872,1
A,4,137,107.1,39.103172,2.9707067012786865,1
A,4,137,107.0,37.170815,2.983900308609009,1
A,4,137,98.5,40.72914,2.878757953643799,1
A,4,137,98.4,41.697754,2.8013103008270264,1
A,4,137,96.9,36.833244,2.745312213897705,1
A,4,137,96.9,34.41951,2.7081384658813477,1
A,4,68,16.0,14.931607,1.199817419052124,0
A,4,31,90.0,88.28238,1.0212453603744507,0
A,4,31,89.2,87.73462,1.0137622356414795,0
A,4,31,86.7,87.40266,1.0119556188583374,0
A,4,31,86.4,84.85419,1.0138777494430542,0
A,4,31,86.4,81.73683,1.0019357204437256,0
A,4,31,82.8,80.3345,0.9859125018119812,0
A,4,49,77.0,46.790524,1.9486188888549805,1
A,4,141,77.0,43.143345,1.4336607456207275,1
A,4,141,66.0,42.097984,1.4361122846603394,1
A,4,141,52.0,41.494457,1.4576160907745361,0
A,4,71,107.0,85.737686,1.3663274049758911,1
A,4,70,109.6,98.55183,1.1502795219421387,0
A,4,71,107.0,104.52156,1.2770520448684692,0
A,4,71,107.0,68.38929,1.5784177780151367,1
A,4,68,18.0,14.931607,1.199817419052124,0
A,4,40,39.0,82.03329,0.6010208129882812,1
A,4,40,32.5,83.388405,0.6019850969314575,1
A,4,40,14.2,77.38803,0.6481757760047913,1
A,4,40,67.6,90.50305,0.5655766725540161,1
A,4,40,67.1,91.09849,0.5674107074737549,1
A,4,40,41.1,78.62453,0.5808523297309875,1
A,4,40,18.6,69.59036,0.6143619418144226,1
A,4,40,79.1,88.99407,0.5862317681312561,0
A,4,40,81.0,89.49377,0.5878828167915344,0
A,4,40,61.4,75.88826,0.6006301641464233,1
A,4,40,38.7,66.422,0.6328132748603821,1
A,4,40,29.8,57.346657,0.6658826470375061,1
A,4,40,77.0,85.7757,0.5909847021102905,0
A,4,40,39.8,71.64845,0.615442156791687,1
A,4,40,60.8,86.97133,0.5715725421905518,1
A,4,40,18.9,74.40559,0.6004523038864136,1
A,4,40,18.9,69.59036,0.6143619418144226,1
A,4,90,46.0,68.60402,0.6901906728744507,1
A,4,90,58.9,71.091736,0.6840250492095947,0
A,4,90,70.6,70.989845,0.6787261366844177,0
A,4,90,76.8,70.70539,0.6770150065422058,0
A,4,90,79.1,70.80623,0.6810645461082458,0
A,4,90,79.1,69.33222,0.6896727681159973,0
A,4,90,79.7,68.1835,0.7019386291503906,0
A,4,90,79.7,66.62288,0.7172206044197083,0
A,4,90,78.8,66.4659,0.7328605055809021,0
A,4,90,79.1,67.25242,0.7497397065162659,0
A,4,90,73.0,66.71906,0.7902393341064453,0
A,4,90,73.2,70.81245,0.8442302942276001,0
A,4,102,90.0,89.84106,0.788892388343811,0
A,4,102,78.4,76.56744,0.7713137865066528,0
A,4,102,64.0,67.134865,0.7552162408828735,0
A,4,102,48.0,55.393013,0.7455220222473145,0
A,4,102,33.0,48.071785,0.7423604726791382,1
A,4,102,91.5,92.86947,0.8171602487564087,0
A,4,102,40.0,55.1332,0.7455118298530579,1
A,4,102,91.5,93.851585,0.8165851831436157,0
A,4,102,88.1,88.77248,0.7878194451332092,0
A,4,102,81.6,81.577324,0.7805442810058594,0
A,4,102,74.6,77.750336,0.7703529596328735,0
A,4,144,86.1,90.586136,0.5632975101470947,0
A,4,144,97.6,91.38211,0.5778018236160278,0
A,4,144,102.0,83.05421,0.5987183451652527,1
A,4,144,95.8,79.81958,0.6164061427116394,1
A,4,31,91.4,87.47406,1.0127363204956055,0
A,4,31,69.3,72.078835,0.9553775191307068,0
A,4,31,53.0,65.0639,0.9600449204444885,0
A,4,31,32.0,61.371635,0.9693023562431335,1
A,4,31,24.7,60.508076,0.9949058890342712,1
A,4,13,73.4,73.90971,0.2512941360473633,0
A,4,69,34.0,23.581848,0.519565224647522,0
A,4,69,37.5,22.776955,0.5421619415283203,1
A,4,70,106.9,85.528,1.350067138671875,1
A,4,70,136.0,72.4979,1.527990698814392,1
A,4,70,132.25,72.4979,1.527990698814392,1
A,4,70,136.0,73.137215,1.5198715925216675,1
A,4,40,42.8,80.92004,0.6015333533287048,1
A,4,2,39.0,28.89439,1.229214072227478,0
A,4,90,65.0,69.92199,0.6916553378105164,0
A,4,102,89.0,79.784004,0.7892704010009766,0
A,4,102,71.6,68.137314,0.7736689448356628,0
A,4,102,67.4,67.134865,0.7552162408828735,0
A,4,102,44.3,43.63643,0.75857013463974,0
A,4,102,25.4,48.071785,0.7423604726791382,1
A,4,71,108.0,93.44428,1.641381025314331,1
A,4,71,107.0,72.36594,1.5102442502975464,1
A,4,2,34.2,28.89439,1.229214072227478,0
A,4,13,95.5,85.73899,0.2527053952217102,0
A,4,102,85.5,89.84106,0.788892388343811,0
A,4,102,79.6,76.56744,0.7713137865066528,0
A,4,102,56.0,67.134865,0.7552162408828735,0
A,4,102,48.5,55.393013,0.7455220222473145,0
A,4,154,77.8,74.20601,0.2815939486026764,0
A,4,154,53.5,65.00397,0.2712254524230957,0
A,4,154,35.2,48.427784,0.2684536874294281,0
A,4,154,19.1,38.622585,0.2628825902938843,1
A,4,13,93.6,88.533485,0.26092424988746643,0
A,4,90,78.4,66.62288,0.7172206044197083,0
A,4,90,65.0,68.087395,0.7739734649658203,0
A,4,13,95.7,85.73899,0.2527053952217102,0
A,4,13,90.0,85.73899,0.2527053952217102,0
A,4,40,69.0,86.47754,0.565773606300354,1
A,4,40,41.0,78.580795,0.5908064842224121,1
A,4,31,75.0,74.093666,0.9562846422195435,0
A,4,31,59.0,67.86945,0.9530118107795715,0
A,4,157,27.0,17.75473,0.23917068541049957,0
A,4,158,34.0,14.173812,0.2593311071395874,1
A,4,160,24.0,20.582626,0.48681309819221497,0
A,4,161,20.0,20.758562,0.8702408075332642,0
A,4,162,15.4,23.401066,3.5950682163238525,0
A,4,162,17.0,23.387226,3.582230806350708,0
A,4,162,10.5,22.92631,3.5699989795684814,0
A,4,162,19.5,23.5845,3.5902419090270996,0
A,4,162,20.5,23.234964,3.5953896045684814,0
A,4,162,19.5,23.430202,3.582063674926758,0
A,4,68,25.5,14.931607,1.199817419052124,0
A,4,13,94.2,85.73899,0.2527053952217102,0
A,4,90,22.0,63.355724,1.5322444438934326,1
A,4,90,41.0,61.84817,1.4566254615783691,1
A,4,90,52.0,59.95831,1.3937593698501587,0
A,4,40,79.5,88.20871,0.58647221326828,0
A,4,40,56.0,82.014984,0.5718212723731995,1
A,4,40,43.5,80.92004,0.6015333533287048,1
A,4,40,27.0,73.903946,0.6489004492759705,1
A,4,40,19.0,74.669815,0.7503638863563538,1
A,4,68,27.0,15.427546,1.275530219078064,0
A,4,68,27.7,15.844535,1.2407808303833008,0
A,4,68,28.0,14.931607,1.199817419052124,0
A,4,68,25.6,13.939803,1.1608060598373413,0
A,4,67,23.76,25.868164,1.092476487159729,0
A,4,102,67.0,76.56744,0.7713137865066528,0
A,4,102,35.0,55.393013,0.7455220222473145,1
A,4,102,73.3,77.750336,0.7703529596328735,0
A,4,102,62.5,64.64516,0.7543885111808777,0
A,4,102,45.3,54.21184,0.7457609176635742,0
A,4,102,9.0,39.36269,0.7410666942596436,1
A,4,31,69.0,65.33549,0.9567596316337585,0
A,4,13,81.0,86.38874,0.25277525186538696,0
A,4,13,96.0,85.73899,0.2527053952217102,0
A,4,90,65.0,61.548515,0.6552693843841553,0
A,4,31,59.0,66.20863,1.0139573812484741,0
A,4,31,26.0,59.48141,1.0153348445892334,1
A,4,169,24.0,18.93779,1.548988938331604,0
A,4,169,26.0,20.556416,1.688095211982727,0
A,4,169,16.3,28.49301,1.8006997108459473,0
A,4,2,38.0,32.521347,1.2223782539367676,0
A,4,49,74.0,74.69036,1.5851280689239502,0
A,4,71,91.1,62.56411,1.2286396026611328,1
A,4,71,103.0,85.74894,1.469565510749817,1
A,4,71,108.0,86.31046,1.503605842590332,1
A,4,172,61.5,51.406948,1.8232284784317017,0
A,4,172,31.5,53.533348,1.7622299194335938,1
A,4,40,52.2,70.35389,0.9423811435699463,1
A,4,40,39.6,62.26405,0.89588463306427,1
A,4,40,27.7,60.1428,0.8550904393196106,1
A,4,40,25.7,66.160515,0.7883113622665405,1
A,4,40,22.5,71.654495,0.6618835926055908,1
A,4,40,55.8,70.35389,0.9423811435699463,1
A,4,40,25.3,66.85937,0.8193379640579224,1
A,4,40,68.0,86.47754,0.565773606300354,1
A,4,31,86.0,84.85419,1.0138777494430542,0
A,4,49,62.0,64.85184,1.3610111474990845,0
A,4,2,19.8,19.662048,1.2332019805908203,0
A,4,49,65.0,72.70452,1.3476494550704956,0
A,4,49,70.0,72.70452,1.347696304321289,0
A,4,49,78.0,72.70452,1.3477435111999512,0
A,4,49,85.0,72.786255,1.3478384017944336,0
A,4,49,91.0,72.786255,1.347886085510254,1
A,4,49,92.0,72.30933,1.3479340076446533,1
A,4,49,91.0,72.04294,1.352156162261963,1
A,4,49,90.0,71.95951,1.3533248901367188,1
A,4,175,19.5,16.525019,0.7320501208305359,0
A,4,175,17.3,16.67419,0.7318964004516602,0
A,4,175,15.3,16.46403,0.7320433259010315,0
A,4,175,13.5,14.497549,0.7320929765701294,0
A,4,175,11.2,12.111474,0.7319946885108948,0
